Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Iceland,ISL,2000,3906.9026,34101.6,
Iceland,ISL,2001,4182.2573,31579.377,
Iceland,ISL,2002,4129.039,32558.469,
Iceland,ISL,2003,4025.6814,32680.31,
Iceland,ISL,2004,4180.4814,33885.75,
Iceland,ISL,2005,3927.6812,33967.258,
Iceland,ISL,2006,3927.9822,33735.824,
Iceland,ISL,2007,4097.2935,33001.195,0
Iceland,ISL,2008,3497.1174,29991.457,
Iceland,ISL,2009,3223.8042,27705.883,
Iceland,ISL,2010,3403.0056,26572.604,
Iceland,ISL,2011,3392.7532,26134.418,
Iceland,ISL,2012,3452.8809,25717.541,
Iceland,ISL,2013,3934.7478,26625.348,
Iceland,ISL,2014,3187.6833,27538.709,
Iceland,ISL,2015,3490.3872,29735.395,
Iceland,ISL,2016,4005.1729,32300.78,
Iceland,ISL,2017,3880.0183,35225.895,
Iceland,ISL,2018,3777.6729,37136.83,
Iceland,ISL,2019,3618.6323,30760.723,
Iceland,ISL,2020,2621.432,19935.373,
Iceland,ISL,2021,3675.8455,22318.729,
Iceland,ISL,2022,3611.9373,27796.035,
Iceland,ISL,2023,2580.3865,25939.43,
India,IND,1965,826.6257,293.92307,4.743955
India,IND,1966,807.08673,321.23688,5.211954
India,IND,1967,803.24835,324.45288,6.8177547
India,IND,1968,813.271,355.75467,7.412755
India,IND,1969,845.0922,417.97668,8.701471
India,IND,1970,783.51184,406.97922,11.351481
India,IND,1971,776.9699,426.89966,11.765313
India,IND,1972,802.4238,450.18216,12.620843
India,IND,1973,774.1044,464.61267,12.307607
India,IND,1974,854.25183,445.35544,13.619271
India,IND,1975,897.9702,446.00162,17.049557
India,IND,1976,914.63403,460.04868,20.259336
India,IND,1977,936.56537,483.4294,21.164537
India,IND,1978,886.52655,513.86926,23.121052
India,IND,1979,921.0926,542.3466,28.122726
India,IND,1980,946.52435,540.7589,16.260864
India,IND,1981,1041.0637,569.0458,27.749521
India,IND,1982,1006.4931,579.64075,35.567265
India,IND,1983,1044.5432,595.7859,41.373894
India,IND,1984,1072.6387,625.3376,46.324314
India,IND,1985,1098.8859,663.4297,55.403675
India,IND,1986,1154.6112,682.1329,75.701004
India,IND,1987,1240.1738,688.67914,85.29561
India,IND,1988,1302.0496,739.4492,97.75937
India,IND,1989,1384.8867,783.759,113.73609
India,IND,1990,1465.9336,797.3536,133.1806
India,IND,1991,1527.5214,794.3164,145.23788
India,IND,1992,1584.7262,819.9734,159.04695
India,IND,1993,1608.0566,811.83325,158.33179
India,IND,1994,1626.308,855.07166,167.75157
India,IND,1995,1692.0552,934.7415,187.47507
India,IND,1996,1707.0219,989.3013,200.67221
India,IND,1997,1751.273,1037.4331,214.02654
India,IND,1998,1775.5999,1090.1407,230.48833
India,IND,1999,1726.7408,1171.9872,231.844
India,IND,2000,1803.6102,1205.6145,239.35341
India,IND,2001,1785.9176,1187.3312,235.66667
India,IND,2002,1832.6194,1205.7057,241.77452
India,IND,2003,1886.4818,1206.0814,254.39871
India,IND,2004,1974.4773,1255.743,269.91193
India,IND,2005,2127.1704,1255.9152,297.28464
India,IND,2006,2174.959,1306.784,306.02176
India,IND,2007,2345.3743,1376.3915,326.22113
India,IND,2008,2503.2524,1424.7195,331.37076
India,IND,2009,2670.9368,1476.57,401.32782
India,IND,2010,2699.1045,1489.9209,475.26175
India,IND,2011,2766.2256,1539.2272,479.36432
India,IND,2012,2972.0332,1609.8002,437.0314
India,IND,2013,3105.5916,1599.8794,379.6614
India,IND,2014,3366.6743,1625.9323,371.0208
India,IND,2015,3394.4998,1735.6538,361.3882
India,IND,2016,3427.1384,1878.2262,379.4233
India,IND,2017,3498.133,1911.2422,395.80585
India,IND,2018,3638.853,1975.5338,423.6387
India,IND,2019,3607.0996,2018.5972,428.3806
India,IND,2020,3376.336,1817.442,432.25922
India,IND,2021,3802.8767,1839.2283,443.1252
India,IND,2022,3925.1787,1978.9608,411.03552
India,IND,2023,4273.963,2055.801,438.25488
Indonesia,IDN,1965,14.8309765,717.1327,50.16911
Indonesia,IDN,1966,17.743534,674.62067,49.98498
Indonesia,IDN,1967,12.148701,634.31506,59.5088
Indonesia,IDN,1968,8.844614,653.29065,58.86957
Indonesia,IDN,1969,10.370109,680.6472,107.97173
Indonesia,IDN,1970,8.780909,702.8881,109.13847
Indonesia,IDN,1971,9.827023,709.3017,107.46309
Indonesia,IDN,1972,9.571691,747.1654,102.66605
Indonesia,IDN,1973,6.248223,869.0191,65.11155
Indonesia,IDN,1974,6.6355753,884.90814,89.40586
Indonesia,IDN,1975,8.242995,989.59814,180.23718
Indonesia,IDN,1976,8.040304,1039.9612,177.31429
Indonesia,IDN,1977,8.436001,1196.5474,368.12296
Indonesia,IDN,1978,10.95065,1316.2163,415.33878
Indonesia,IDN,1979,16.075405,1397.963,523.3077
Indonesia,IDN,1980,19.85725,1535.7539,481.54877
Indonesia,IDN,1981,20.701271,1644.9918,469.73907
Indonesia,IDN,1982,19.105043,1670.658,436.13403
Indonesia,IDN,1983,18.676483,1598.6622,572.08984
Indonesia,IDN,1984,19.128765,1685.2653,653.3987
Indonesia,IDN,1985,63.13344,1621.8123,756.69653
Indonesia,IDN,1986,99.42916,1630.2711,799.9484
Indonesia,IDN,1987,152.91148,1656.464,811.7815
Indonesia,IDN,1988,156.74832,1709.6862,845.7628
Indonesia,IDN,1989,230.97632,1780.4382,929.64105
Indonesia,IDN,1990,218.4231,2010.6669,942.7448
Indonesia,IDN,1991,217.23138,2104.4973,1066.4949
Indonesia,IDN,1992,260.66672,2230.1333,1143.3904
Indonesia,IDN,1993,298.82938,2338.9546,1192.7316
Indonesia,IDN,1994,294.04016,2274.3777,1389.3882
Indonesia,IDN,1995,318.34772,2477.1375,1441.3252
Indonesia,IDN,1996,373.3798,2621.5425,1476.3848
Indonesia,IDN,1997,453.15826,2857.6975,1515.5017
Indonesia,IDN,1998,478.75528,2680.2095,1438.449
Indonesia,IDN,1999,649.1279,2764.1575,1539.9148
Indonesia,IDN,2000,715.03564,2975.4084,1541.775
Indonesia,IDN,2001,895.07434,3036.799,1572.2078
Indonesia,IDN,2002,910.6863,3009.3896,1685.6384
Indonesia,IDN,2003,1206.2335,3050.3403,1773.2721
Indonesia,IDN,2004,1094.9022,3187.2861,1602.302
Indonesia,IDN,2005,1240.1357,3144.2356,1590.5918
Indonesia,IDN,2006,1427.06,2988.142,1601.0256
Indonesia,IDN,2007,1776.9398,3111.3396,1475.0189
Indonesia,IDN,2008,1538.5233,3132.8389,1668.2888
Indonesia,IDN,2009,1569.9181,3107.9119,1747.0569
Indonesia,IDN,2010,1760.6184,3248.4126,1805.1093
Indonesia,IDN,2011,2008.3613,3438.909,1729.4357
Indonesia,IDN,2012,2021.0225,3570.895,1717.3186
Indonesia,IDN,2013,1740.2219,3409.9023,1676.2816
Indonesia,IDN,2014,1830.6604,3356.4731,1661.5248
Indonesia,IDN,2015,2054.3823,3167.1978,1699.6698
Indonesia,IDN,2016,2078.7312,3022.573,1734.6239
Indonesia,IDN,2017,2140.3083,3208.9429,1683.1156
Indonesia,IDN,2018,2455.3005,3278.3728,1695.4937
Indonesia,IDN,2019,2972.1143,3165.308,1686.622
Indonesia,IDN,2020,2815.3665,2764.2356,1566.2784
Indonesia,IDN,2021,2788.0208,2858.4182,1568.3613
Indonesia,IDN,2022,4415.625,3114.6653,1598.8295
Indonesia,IDN,2023,4323.455,3098.9492,1637.4558
Iran,IRN,1965,99.482185,3321.8313,316.7499
Iran,IRN,1966,106.23218,3531.0664,322.52374
Iran,IRN,1967,113.92647,3796.1248,328.62012
Iran,IRN,1968,122.032486,4073.348,341.32892
Iran,IRN,1969,130.84105,4325.2515,389.3809
Iran,IRN,1970,140.21553,4541.2197,897.1818
Iran,IRN,1971,96.00474,4838.7017,1009.21564
Iran,IRN,1972,145.827,5235.8115,1123.0879
Iran,IRN,1973,238.30838,6108.1436,1325.8407
Iran,IRN,1974,253.5195,6896.2305,1309.4332
Iran,IRN,1975,455.89938,7849.767,1296.797
Iran,IRN,1976,437.48697,8638.177,1418.2675
Iran,IRN,1977,429.43976,9724.579,1407.2719
Iran,IRN,1978,254.25781,9450.294,1055.9755
Iran,IRN,1979,355.0551,9620.241,1368.6515
Iran,IRN,1980,361.1436,8574.222,1177.3949
Iran,IRN,1981,287.0077,8118.793,1217.5138
Iran,IRN,1982,368.67422,8420.677,1588.0228
Iran,IRN,1983,335.775,9895.533,1751.9109
Iran,IRN,1984,250.49089,10336.636,1967.8253
Iran,IRN,1985,237.90092,10967.445,2049.3386
Iran,IRN,1986,226.42119,9778.477,1902.445
Iran,IRN,1987,215.54898,9869.833,2253.943
Iran,IRN,1988,215.7282,9600.1045,2373.2534
Iran,IRN,1989,153.9603,10003.617,2911.1587
Iran,IRN,1990,148.06659,9915.312,4086.2212
Iran,IRN,1991,203.34218,10114.458,4575.035
Iran,IRN,1992,174.9226,10621.827,5140.18
Iran,IRN,1993,213.64595,11575.584,2763.4585
Iran,IRN,1994,213.68141,11910.879,4351.9136
Iran,IRN,1995,197.46747,11557.699,5241.8945
Iran,IRN,1996,203.87434,11972.202,6084.475
Iran,IRN,1997,206.01622,12134.517,6362.3584
Iran,IRN,1998,236.19328,11598.576,7284.9526
Iran,IRN,1999,221.24757,11667.602,8526.228
Iran,IRN,2000,231.28844,11834.9,9068.798
Iran,IRN,2001,222.90262,11994.686,9978.68
Iran,IRN,2002,209.15132,11980.442,11617.952
Iran,IRN,2003,224.51962,11923.876,11813.271
Iran,IRN,2004,231.26027,12292.003,13503.293
Iran,IRN,2005,257.93814,12968.379,13827.774
Iran,IRN,2006,245.15726,13916.853,14841.509
Iran,IRN,2007,251.87418,13814.737,16392.86
Iran,IRN,2008,195.61723,14044.305,17156.227
Iran,IRN,2009,124.52471,13490.863,18136.375
Iran,IRN,2010,177.2978,12530.483,19156.428
Iran,IRN,2011,179.88799,12462.606,20066.37
Iran,IRN,2012,137.74588,12629.126,19727.982
Iran,IRN,2013,112.959236,13423.315,19607.008
Iran,IRN,2014,131.9693,12178.281,21685.508
Iran,IRN,2015,155.21426,10243.086,22498.787
Iran,IRN,2016,126.75711,10234.884,23565.95
Iran,IRN,2017,141.786,10277.837,24259.367
Iran,IRN,2018,185.11194,10599.199,24836.422
Iran,IRN,2019,218.71472,11001.976,25228.62
Iran,IRN,2020,245.36757,10509.824,27124.162
Iran,IRN,2021,236.95207,10876.41,26105.834
Iran,IRN,2022,242.84123,11217.07,27035.543
Iran,IRN,2023,245.48744,10908.952,27536.824
Iraq,IRQ,1965,,2184.2327,572.0298
Iraq,IRQ,1966,,2259.9102,674.1385
Iraq,IRQ,1967,,2340.385,519.6353
Iraq,IRQ,1968,,2428.1116,503.21442
Iraq,IRQ,1969,,2512.4866,763.8701
Iraq,IRQ,1970,,3183.824,755.2472
Iraq,IRQ,1971,,3296.9321,865.34265
Iraq,IRQ,1972,,3876.2761,845.3633
Iraq,IRQ,1973,,3666.153,795.1517
Iraq,IRQ,1974,,3488.272,706.386
Iraq,IRQ,1975,,3371.9011,1058.9508
Iraq,IRQ,1976,,3994.963,1429.036
Iraq,IRQ,1977,,4572.065,902.4859
Iraq,IRQ,1978,,4686.239,904.81726
Iraq,IRQ,1979,,5492.2134,1256.9677
Iraq,IRQ,1980,,6383.1475,891.3185
Iraq,IRQ,1981,,6188.6655,418.7025
Iraq,IRQ,1982,,6213.538,446.5123
Iraq,IRQ,1983,,7144.326,299.58926
Iraq,IRQ,1984,,7640.2637,364.50452
Iraq,IRQ,1985,,8466.724,512.5728
Iraq,IRQ,1986,,9196.629,911.8648
Iraq,IRQ,1987,,9118.641,2146.3408
Iraq,IRQ,1988,,9685.652,3131.742
Iraq,IRQ,1989,,10719.69,3512.951
Iraq,IRQ,1990,,10542.469,2141.1924
Iraq,IRQ,1991,,7125.1597,926.238
Iraq,IRQ,1992,,10937.194,1172.9235
Iraq,IRQ,1993,,14195.014,1255.453
Iraq,IRQ,1994,,15284.907,1487.302
Iraq,IRQ,1995,,14586.158,1437.5487
Iraq,IRQ,1996,,14194.663,1422.4095
Iraq,IRQ,1997,,16784.814,1297.5366
Iraq,IRQ,1998,,11773.615,1215.6511
Iraq,IRQ,1999,,7915.2554,1268.2229
Iraq,IRQ,2000,,11502.16,1215.038
Iraq,IRQ,2001,,12717.559,1031.2415
Iraq,IRQ,2002,,11687.742,853.9213
Iraq,IRQ,2003,,10176.294,547.4932
Iraq,IRQ,2004,,10767.621,341.0035
Iraq,IRQ,2005,,9775.168,479.9871
Iraq,IRQ,2006,,9399.776,476.55103
Iraq,IRQ,2007,,8507.684,1585.0719
Iraq,IRQ,2008,,9346.77,2210.1238
Iraq,IRQ,2009,,8685.718,2262.445
Iraq,IRQ,2010,,9548.316,2282.1963
Iraq,IRQ,2011,,9849.607,1946.3546
Iraq,IRQ,2012,,10367.998,1872.5669
Iraq,IRQ,2013,,10898.89,1993.3188
Iraq,IRQ,2014,,10125.085,2049.4026
Iraq,IRQ,2015,,9721.788,1933.6653
Iraq,IRQ,2016,,9747.737,2557.133
Iraq,IRQ,2017,0,11286.721,2884.0288
Iraq,IRQ,2018,0,10807.449,3596.993
Iraq,IRQ,2019,0,10361.366,4690.466
Iraq,IRQ,2020,,8813.825,4343.617
Iraq,IRQ,2021,,9620.032,3771.6426
Iraq,IRQ,2022,,10607.987,4126.5684
Iraq,IRQ,2023,,11005.67,4109.807
Ireland,IRL,1965,12745.523,9999.342,
Ireland,IRL,1966,14445.174,11120.147,
Ireland,IRL,1967,15298.258,12382.539,
Ireland,IRL,1968,18574.129,13692.678,
Ireland,IRL,1969,17577.4,14792.794,
Ireland,IRL,1970,8511.744,16484.75,
Ireland,IRL,1971,8036.8906,18014.8,
Ireland,IRL,1972,7370.052,19537.018,
Ireland,IRL,1973,7075.953,20839.635,
Ireland,IRL,1974,7512.5117,20320.02,
Ireland,IRL,1975,6264.4478,19574.635,
Ireland,IRL,1976,6345.112,19584.31,
Ireland,IRL,1977,6546.353,20572.424,
Ireland,IRL,1978,6097.2114,21749.18,
Ireland,IRL,1979,6897.7075,22513.145,824.1216
Ireland,IRL,1980,6460.743,20042.41,2378.3
Ireland,IRL,1981,6696.4883,17631.305,3541.0476
Ireland,IRL,1982,7029.4497,15315.719,5156.618
Ireland,IRL,1983,7578.2944,13822.595,5542.9116
Ireland,IRL,1984,7225.9883,13522.791,5842.3784
Ireland,IRL,1985,8266.905,13428.698,5990.605
Ireland,IRL,1986,9060.734,16531.27,4213.384
Ireland,IRL,1987,11647.535,14517.201,4199.31
Ireland,IRL,1988,11912.495,13221.448,5060.095
Ireland,IRL,1989,11986.193,13660.678,5762.594
Ireland,IRL,1990,11551.579,15417.091,6263.183
Ireland,IRL,1991,11019.723,16910.85,6381.0923
Ireland,IRL,1992,10426.009,17481.45,6269.2573
Ireland,IRL,1993,10081.573,17610.328,7088.1436
Ireland,IRL,1994,9609.386,19214.65,7181.763
Ireland,IRL,1995,9620.882,19506.91,7599.574
Ireland,IRL,1996,9600.222,20308.686,8567.581
Ireland,IRL,1997,9062.428,21436.908,8872.284
Ireland,IRL,1998,9027.154,23775.082,8877.404
Ireland,IRL,1999,7680.058,26532.275,9388.618
Ireland,IRL,2000,8071.0063,26363.004,10624.191
Ireland,IRL,2001,8320.988,27814.16,10907.057
Ireland,IRL,2002,7865.4365,26655.273,11008.054
Ireland,IRL,2003,7489.994,25595.252,10749.515
Ireland,IRL,2004,6870.7183,26320.629,10536.905
Ireland,IRL,2005,7469.7803,27063.6,9812.023
Ireland,IRL,2006,6558.133,26805.334,10839.594
Ireland,IRL,2007,6220.6763,25728.213,11430.359
Ireland,IRL,2008,5960.763,23998.986,11725.62
Ireland,IRL,2009,5156.1997,20310.703,11012.814
Ireland,IRL,2010,5104.822,19669.781,12083.468
Ireland,IRL,2011,4987.7544,18336.252,10582.023
Ireland,IRL,2012,5760.7935,17237.451,10275.574
Ireland,IRL,2013,5185.413,17390.67,9734.976
Ireland,IRL,2014,5059.9507,17090.37,9364.161
Ireland,IRL,2015,5466.5,17537.158,9379.747
Ireland,IRL,2016,5196.2456,18270.918,10434.417
Ireland,IRL,2017,4372.4,17909.738,10517.661
Ireland,IRL,2018,3393.3247,18352.72,10777.811
Ireland,IRL,2019,2398.0269,18120.092,10857.561
Ireland,IRL,2020,2033.7953,15172.849,10731.806
Ireland,IRL,2021,2751.748,16393.291,10224.1045
Ireland,IRL,2022,2199.4675,17052.863,10352.098
Ireland,IRL,2023,1492.8203,16742.81,9538.266
Israel,ISR,1965,,17058.639,309.14618
Israel,ISR,1966,,16895.34,383.4356
Israel,ISR,1967,,19673.176,411.39752
Israel,ISR,1968,,19107.729,506.49643
Israel,ISR,1969,,20791.35,500.0095
Israel,ISR,1970,,21415.154,439.3621
Israel,ISR,1971,,23490.637,396.09985
Israel,ISR,1972,,21506.943,378.71667
Israel,ISR,1973,,22494.516,159.6134
Israel,ISR,1974,,21944.12,189.78319
Israel,ISR,1975,,22008.94,169.11356
Israel,ISR,1976,,22053.564,159.16678
Israel,ISR,1977,,22687.346,154.8878
Israel,ISR,1978,,24326.143,149.53915
Israel,ISR,1979,,24720.318,104.55199
Israel,ISR,1980,3.1057956,24714.6,4.880323
Israel,ISR,1981,3.0470917,24659.516,5.0697308
Israel,ISR,1982,1658.082,24365.807,110.66582
Israel,ISR,1983,3057.2197,22374.08,153.38362
Israel,ISR,1984,4829.429,21023.576,130.71597
Israel,ISR,1985,5135.598,18233.459,119.895485
Israel,ISR,1986,5553.163,18416.441,87.53051
Israel,ISR,1987,5756.9624,19260.176,97.09484
Israel,ISR,1988,5367.019,20731.56,86.69126
Israel,ISR,1989,5634.5967,20916.01,77.34019
Israel,ISR,1990,5738.8643,21079.229,65.01552
Israel,ISR,1991,6038.7505,20464.334,52.57732
Israel,ISR,1992,7232.634,22867.168,43.75631
Israel,ISR,1993,7962.118,23894.371,42.480137
Israel,ISR,1994,8228.554,24185.758,38.25412
Israel,ISR,1995,8764.612,26808.55,43.51007
Israel,ISR,1996,10372.115,25632.613,26.671412
Israel,ISR,1997,11021.958,27450.875,31.117767
Israel,ISR,1998,11577.4,28052.408,19.139086
Israel,ISR,1999,11134.484,29083.969,16.858177
Israel,ISR,2000,11892.284,25248.52,14.850071
Israel,ISR,2001,13460.886,22938.463,15.251276
Israel,ISR,2002,13963.303,22452.932,13.35988
Israel,ISR,2003,14204.634,22626.332,11.910411
Israel,ISR,2004,14080.311,21086.432,1712.256
Israel,ISR,2005,13752.671,20323.45,2318.23
Israel,ISR,2006,13361.537,19432.996,3181.15
Israel,ISR,2007,13429.162,19499.902,3740.607
Israel,ISR,2008,12985.993,19024.908,5057.6113
Israel,ISR,2009,12495.755,17351.672,5510.1494
Israel,ISR,2010,12269.975,16899.668,6915.626
Israel,ISR,2011,12366.626,17392.043,6310.4326
Israel,ISR,2012,13496.789,20358.893,3187.719
Israel,ISR,2013,10669.736,15184.058,8512.21
Israel,ISR,2014,9742.333,13917.027,9136.134
Israel,ISR,2015,9369.289,14536.306,9978.227
Israel,ISR,2016,7858.9106,14645.204,11248.865
Israel,ISR,2017,7003.3745,14992.139,11750.965
Israel,ISR,2018,6478.0283,14883.036,12504.736
Israel,ISR,2019,6726.227,14768.998,12455.827
Israel,ISR,2020,5763.1143,12544.774,12866.918
Israel,ISR,2021,5082.4077,12853.603,13183.889
Israel,ISR,2022,4915.4927,13864.271,13434.231
Israel,ISR,2023,4187.3657,13461.544,13698.001
Italy,ITA,1965,1949.753,11869.859,1433.2924
Italy,ITA,1966,2011.1642,12979.979,1551.9904
Italy,ITA,1967,2186.5835,14253.233,1681.8853
Italy,ITA,1968,2102.898,15606.486,1961.4773
Italy,ITA,1969,2144.6865,17080.086,2139.7834
Italy,ITA,1970,2152.652,19204.457,2294.5
Italy,ITA,1971,2067.489,20534.129,2356.5752
Italy,ITA,1972,1911.1431,21413.879,2684.417
Italy,ITA,1973,1925.4447,22380.078,2994.3818
Italy,ITA,1974,2082.5405,21626.725,3344.8943
Italy,ITA,1975,2075.052,20185.027,3830.395
Italy,ITA,1976,2046.5762,20980.932,4613.212
Italy,ITA,1977,2003.1304,20307.195,4689.2188
Italy,ITA,1978,2029.3226,21237.277,4601.0645
Italy,ITA,1979,2219.3594,21864.271,4710.7324
Italy,ITA,1980,2591.947,20662.027,4654.1123
Italy,ITA,1981,2646.805,20142.863,4496.4736
Italy,ITA,1982,2956.5266,19109.13,4476.6104
Italy,ITA,1983,2766.1753,18609.479,4601.637
Italy,ITA,1984,3136.513,17751.39,5419.886
Italy,ITA,1985,3095.777,17654.424,5507.0654
Italy,ITA,1986,3042.8645,18076.51,5822.422
Italy,ITA,1987,3020.1912,18847.162,6457.9053
Italy,ITA,1988,2829.5737,19175.48,7002.688
Italy,ITA,1989,2950.1794,19715.941,7569.5107
Italy,ITA,1990,2999.813,19866.104,8003.66
Italy,ITA,1991,2847.533,19975.926,8496.986
Italy,ITA,1992,2496.0925,20241.549,8412.945
Italy,ITA,1993,2181.655,19690.645,8578.862
Italy,ITA,1994,2302.9841,19621.04,8287.826
Italy,ITA,1995,2477.0476,20285.684,9129.025
Italy,ITA,1996,2278.732,19931.25,9415.93
Italy,ITA,1997,2310.9211,20116.332,9772.329
Italy,ITA,1998,2398.4053,20055.918,10519.113
Italy,ITA,1999,2394.928,19888.04,11432.086
Italy,ITA,2000,2555.544,19743.264,11915.532
Italy,ITA,2001,2714.2124,19345.617,11942.203
Italy,ITA,2002,2796.096,19374.447,11837.81
Italy,ITA,2003,3000.4094,19083.564,12979.182
Italy,ITA,2004,3335.819,18534.527,13366.91
Italy,ITA,2005,3290.961,17860.291,14221.602
Italy,ITA,2006,3318.6982,17767.91,13872.823
Italy,ITA,2007,3229.8953,17110.207,13858.154
Italy,ITA,2008,3101.7864,15983.52,13651.764
Italy,ITA,2009,2414.6504,14707.014,12477.168
Italy,ITA,2010,2658.325,14265.399,13230.802
Italy,ITA,2011,2969.8816,13808.705,12363.996
Italy,ITA,2012,3035.9336,12829.567,11855.191
Italy,ITA,2013,2609.788,11713.6455,11065.751
Italy,ITA,2014,2543.7717,11128.115,9776.005
Italy,ITA,2015,2380.683,11794.949,10677.787
Italy,ITA,2016,2124.6714,11723.319,11235.426
Italy,ITA,2017,1864.9402,11894.117,11928.998
Italy,ITA,2018,1712.9519,12197.052,11559.295
Italy,ITA,2019,1298.1265,11871.363,11852.178
Italy,ITA,2020,995.8363,9840.101,11365.463
Italy,ITA,2021,1100.3007,10990.887,12216.959
Italy,ITA,2022,1463.2175,11787.474,11043.667
Italy,ITA,2023,1022.8785,11667.488,9953.605
Japan,JPN,1965,5695.486,10275.021,183.59032
Japan,JPN,1966,6009.669,12143.981,186.5266
Japan,JPN,1967,6532.145,14232.939,190.94267
Japan,JPN,1968,6637.423,16004.627,205.1658
Japan,JPN,1969,7002.576,19380.244,224.0642
Japan,JPN,1970,6662.1733,23185.236,338.85947
Japan,JPN,1971,5971.2505,24659.828,358.66638
Japan,JPN,1972,5757.8926,26745.18,354.06274
Japan,JPN,1973,6006.789,29827.531,486.14514
Japan,JPN,1974,6285.739,27888.229,655.922
Japan,JPN,1975,5811.3486,27315.047,776.4639
Japan,JPN,1976,5621.9253,28303.455,920.8794
Japan,JPN,1977,5251.3833,28295.422,1113.4836
Japan,JPN,1978,4712.3276,28275.805,1548.6145
Japan,JPN,1979,4991.322,27588.994,1822.36
Japan,JPN,1980,5756.1323,24409.594,2140.7957
Japan,JPN,1981,6411.8364,22870.133,2131.2578
Japan,JPN,1982,6078.5776,21456.033,2169.4995
Japan,JPN,1983,5956.7573,21876.121,2321.184
Japan,JPN,1984,6623.853,21317.904,3104.33
Japan,JPN,1985,6876.0996,20721.697,3307.4712
Japan,JPN,1986,6516.093,20725.943,3349.0845
Japan,JPN,1987,6619.2344,21589.287,3419.0664
Japan,JPN,1988,7123.6475,22786.965,3610.718
Japan,JPN,1989,7107.6455,23293.246,3736.1658
Japan,JPN,1990,7338.6426,23679.244,4068.0237
Japan,JPN,1991,7257.6104,24365.21,4287.8813
Japan,JPN,1992,7113.639,24895.957,4444.6123
Japan,JPN,1993,7235.202,24397.145,4463.3804
Japan,JPN,1994,7555.397,25671.865,4760.3755
